date,river_discharge,river_discharge_mean,river_discharge_median,river_discharge_min,river_discharge_max,river_discharge_p25,river_discharge_p75,latitude,longitude
2025-09-16,0.47570658,0.7511557,0.54525447,0.47570658,2.5156045,0.47570658,0.95772624,-30.02499771118164,-51.22499084472656
2025-09-17,0.4927944,0.4927942,0.4927944,0.4927944,0.4927944,0.4927944,0.4927944,-30.02499771118164,-51.22499084472656
2025-09-18,0.33659554,0.33659554,0.33659554,0.33659554,0.33659554,0.33659554,0.33659554,-30.02499771118164,-51.22499084472656
2025-09-19,0.25025904,0.25025913,0.25025904,0.25025904,0.25025904,0.25025904,0.25025904,-30.02499771118164,-51.22499084472656
2025-09-20,0.733804,0.6985521,0.52055156,0.19398808,3.1879354,0.24165225,1.0011823,-30.02499771118164,-51.22499084472656
2025-09-21,5.338697,5.1413755,4.74118,2.047895,11.161861,3.3377104,6.198636,-30.02499771118164,-51.22499084472656
2025-09-22,4.9429216,5.0288887,5.123504,2.6897757,6.780365,4.4954524,5.652732,-30.02499771118164,-51.22499084472656
2025-09-23,1.9991624,1.9991614,1.9991624,1.9991624,1.9991624,1.9991624,1.9991624,-30.02499771118164,-51.22499084472656
2025-09-24,1.2490547,1.2490542,1.2490547,1.2490547,1.2490547,1.2490547,1.2490547,-30.02499771118164,-51.22499084472656
2025-09-25,0.8535316,0.85353124,0.8535316,0.8535316,0.8535316,0.8535316,0.8535316,-30.02499771118164,-51.22499084472656
2025-09-26,0.65576994,0.6557697,0.65576994,0.65576994,0.65576994,0.65576994,0.65576994,-30.02499771118164,-51.22499084472656
2025-09-27,0.52405274,0.5293986,0.52405274,0.52405274,0.65576994,0.52405274,0.52405274,-30.02499771118164,-51.22499084472656
2025-09-28,1.243882,1.4574924,1.3988328,0.61808,2.7931497,1.228435,1.7039585,-30.02499771118164,-51.22499084472656
2025-09-29,0.7179084,0.7179085,0.7179084,0.7179084,0.7179084,0.7179084,0.7179084,-30.02499771118164,-51.22499084472656
2025-09-30,1.2490547,1.3626202,1.0869045,0.42232883,5.0255957,0.7906058,1.6899979,-30.02499771118164,-51.22499084472656
2025-10-01,0.67880404,0.7465361,0.72187316,0.67880404,1.0090928,0.67880404,0.7937088,-30.02499771118164,-51.22499084472656
2025-10-02,0.61064565,0.6145771,0.61064565,0.61064565,0.7660378,0.61064565,0.61064565,-30.02499771118164,-51.22499084472656
2025-10-03,1.1428907,1.0110894,0.86433226,0.42232883,3.1209755,0.62182295,1.2374873,-30.02499771118164,-51.22499084472656
2025-10-04,0.6255487,0.7294352,0.6255487,0.6255487,1.7861211,0.6255487,0.75389445,-30.02499771118164,-51.22499084472656
2025-10-05,0.31219995,0.38790676,0.31219995,0.31219995,1.4945948,0.31219995,0.3536328,-30.02499771118164,-51.22499084472656
2025-10-06,5.0394864,4.1672072,3.8641238,1.8840315,8.93116,3.297942,5.0083046,-30.02499771118164,-51.22499084472656
2025-10-07,1.6001594,1.600866,1.6001594,1.6001594,1.6242185,1.6001594,1.6001594,-30.02499771118164,-51.22499084472656
2025-10-08,0.61808,0.6180801,0.61808,0.61808,0.61808,0.61808,0.61808,-30.02499771118164,-51.22499084472656
2025-10-09,0.39958727,0.39958745,0.39958727,0.39958727,0.39958727,0.39958727,0.39958727,-30.02499771118164,-51.22499084472656
2025-10-10,0.29717922,0.29717922,0.29717922,0.29717922,0.29717922,0.29717922,0.29717922,-30.02499771118164,-51.22499084472656
2025-10-11,0.23310483,0.23310472,0.23310483,0.23310483,0.23310483,0.23310483,0.23310483,-30.02499771118164,-51.22499084472656
2025-10-12,3.0364542,2.2687867,2.2810311,0.27350307,5.918309,1.4885631,2.9949176,-30.02499771118164,-51.22499084472656
2025-10-13,1.1627185,1.2254575,1.1627185,1.0941124,2.4514372,1.0941124,1.2646441,-30.02499771118164,-51.22499084472656
2025-10-14,0.18032062,0.1803207,0.18032062,0.18032062,0.18032062,0.18032062,0.18032062,-30.02499771118164,-51.22499084472656
2025-10-15,0.12460494,0.12460503,0.12460494,0.12460494,0.12460494,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-10-16,0.41253757,0.82697815,0.64816236,0.10917485,7.0537844,0.26769206,0.889102,-30.02499771118164,-51.22499084472656
2025-10-17,5.9023976,1.6171741,1.0655771,0.2647363,7.8104887,0.57399535,1.9090551,-30.02499771118164,-51.22499084472656
2025-10-18,2.981072,3.2276015,3.1114974,2.0549212,5.353309,2.6560638,3.6158342,-30.02499771118164,-51.22499084472656
2025-10-19,0.64816236,0.68849945,0.64816236,0.64058983,0.9543395,0.64058983,0.7198908,-30.02499771118164,-51.22499084472656
2025-10-20,0.32129562,0.32129568,0.32129562,0.32129562,0.32129562,0.32129562,0.32129562,-30.02499771118164,-51.22499084472656
2025-10-21,0.21898961,0.21898946,0.21898961,0.21898961,0.21898961,0.21898961,0.21898961,-30.02499771118164,-51.22499084472656
2025-10-22,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,0.1561122,-30.02499771118164,-51.22499084472656
2025-10-23,0.12460494,0.12460503,0.12460494,0.12460494,0.12460494,0.12460494,0.12460494,-30.02499771118164,-51.22499084472656
2025-10-24,0.101539254,0.10153918,0.101539254,0.101539254,0.101539254,0.101539254,0.101539254,-30.02499771118164,-51.22499084472656
2025-10-25,0.18032062,0.39071655,0.2764929,0.08642566,2.3884413,0.17426851,0.55516416,-30.02499771118164,-51.22499084472656
2025-10-26,0.39958727,0.43456104,0.28233063,0.14024973,2.2809527,0.23168844,0.41523474,-30.02499771118164,-51.22499084472656
2025-10-27,0.25892544,0.30573973,0.25892544,0.25892544,0.8365383,0.25892544,0.2882495,-30.02499771118164,-51.22499084472656
2025-10-28,1.6668587,1.5646253,1.3607848,0.09395635,4.970353,0.991868,2.234089,-30.02499771118164,-51.22499084472656
2025-10-29,3.0926065,3.7406218,3.6238103,2.1045597,5.966265,3.2002583,4.245078,-30.02499771118164,-51.22499084472656
2025-10-30,1.1478305,1.2005849,1.1877615,1.084491,1.4210291,1.144134,1.2490547,-30.02499771118164,-51.22499084472656
2025-10-31,0.72583795,0.7316948,0.6943558,0.6634127,1.0558906,0.6634127,0.7823787,-30.02499771118164,-51.22499084472656
2025-11-01,0.42889392,0.428894,0.42889392,0.42889392,0.42889392,0.42889392,0.42889392,-30.02499771118164,-51.22499084472656
