date,p1_mm,p6_mm,a72_mm,pp_max,sm_mean,et24_mm,p1_pct,p6_pct,a72_pct,pp_unit,sm_norm,et_deficit,river_discharge,rd_norm,H_score
2024-12-16,7.599999904632568,19.49999985843897,77.0,,,0.0,0.9598214285714286,0.9464285714285714,0.9776785714285714,,,1.0,3.0364542,0.9151785714285714,0.9606584821428571
2024-12-17,0.30000001192092896,0.30000001192092896,48.5,,,0.0,0.6011904761904762,0.5089285714285714,0.9434523809523809,,,1.0,1.1037786,0.7485119047619048,0.7475818452380953
2024-12-18,0.0,0.0,23.69999885559082,,,0.0,0.4270833333333333,0.40029761904761907,0.8050595238095238,,,1.0,0.65576994,0.6383928571428571,0.6348586309523809
2024-12-19,1.399999976158142,4.400000035762787,4.800000190734863,,,0.0,0.7544642857142857,0.7723214285714286,0.5089285714285714,,,1.0,1.4603677,0.8139880952380952,0.7214471726190476
2024-12-20,0.6000000238418579,3.600000023841858,5.899999618530273,,,0.0,0.6770833333333334,0.7440476190476191,0.5327380952380952,,,1.0,0.7660378,0.6815476190476191,0.6938244047619047
2024-12-21,0.10000000149011612,0.10000000149011612,6.0,,,0.0,0.5193452380952381,0.44494047619047616,0.5386904761904762,,,1.0,0.44543982,0.5342261904761905,0.5640811011904762
2024-12-22,11.100000381469727,30.100000739097595,34.20000076293945,,,0.0,0.9880952380952381,0.9851190476190477,0.8809523809523809,,,1.0,4.48277,0.9508928571428571,0.9505208333333333
2024-12-23,0.0,0.0,32.70000076293945,,,0.0,0.4270833333333333,0.40029761904761907,0.8720238095238095,,,1.0,1.4547088,0.8125,0.677548363095238
2024-12-24,7.5,8.00000000745058,40.70000076293945,,,0.0,0.9583333333333334,0.8526785714285714,0.9241071428571429,,,1.0,0.6634127,0.6428571428571429,0.8803943452380952
2024-12-25,2.0,10.500000059604645,16.200000762939453,,,0.0,0.8020833333333334,0.8809523809523809,0.7485119047619048,,,1.0,1.4660392,0.8169642857142857,0.8365885416666666
